Date,Product,Qty_Units,Group_Qty_Kg,Avg_Rate,Total_Amount,Category,Year,Month,Month_Name,Quarter,Week,Revenue_per_Kg
2021-08-04,Cheese Slice 100gm,50.0,5.0,49.56,2478.02,Cheese,2021,8,Aug,3,31,495.604
2021-08-05,Cheese Slice 100gm,34.0,3.4,49.0,1666.0,Cheese,2021,8,Aug,3,31,490.0
2021-08-06,Cheese Spread Plain 200gm,5.0,1.0,74.0,369.99,Cheese,2021,8,Aug,3,31,369.99
2021-08-06,Cheese Slice 100gm,54.0,5.4,50.04,2702.02,Cheese,2021,8,Aug,3,31,500.37407407407403
2021-08-07,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,8,Aug,3,31,345.0
2021-08-07,Cheese Slice 100gm,10.0,1.0,49.0,490.0,Cheese,2021,8,Aug,3,31,490.0
2021-08-08,Cheese Slice 100gm,15.0,1.5,49.0,735.01,Cheese,2021,8,Aug,3,31,490.00666666666666
2021-08-09,Cheese Spread Plain 200gm,13.0,2.6,69.0,896.99,Cheese,2021,8,Aug,3,32,344.99615384615385
2021-08-09,Cheese Slice 100gm,115.0,11.5,49.0,5635.01,Cheese,2021,8,Aug,3,32,490.0008695652174
2021-08-10,Cheese Spread Plain 200gm,13.0,2.6,71.31,927.02,Cheese,2021,8,Aug,3,32,356.5461538461538
2021-08-10,Cheese Slice 100gm,69.0,6.9,50.12,3458.02,Cheese,2021,8,Aug,3,32,501.1623188405797
2021-08-11,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.01,Cheese,2021,8,Aug,3,32,345.00555555555553
2021-08-11,Cheese Slice 100gm,53.0,5.3,49.79,2639.03,Cheese,2021,8,Aug,3,32,497.93018867924536
2021-08-12,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,8,Aug,3,32,345.0
2021-08-12,Cheese Spread Pepper 200gm,3.0,0.6,69.0,207.0,Cheese,2021,8,Aug,3,32,345.0
2021-08-12,Cheese Slice 100gm,28.0,2.8,49.0,1372.02,Cheese,2021,8,Aug,3,32,490.00714285714287
2021-08-13,Cheese Spread Plain 200gm,8.0,1.6,72.13,577.0,Cheese,2021,8,Aug,3,32,360.625
2021-08-13,Cheese Slice 100gm,43.0,4.3,50.63,2177.03,Cheese,2021,8,Aug,3,32,506.286046511628
2021-08-14,Cheese Spread Plain 200gm,23.0,4.6,69.44,1597.01,Cheese,2021,8,Aug,3,32,347.1760869565218
2021-08-14,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,8,Aug,3,32,345.0
2021-08-14,Cheese Slice 100gm,56.0,5.6,50.38,2821.03,Cheese,2021,8,Aug,3,32,503.75535714285724
2021-08-15,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,8,Aug,3,32,345.0
2021-08-15,Cheese Slice 100gm,30.0,3.0,50.17,1505.01,Cheese,2021,8,Aug,3,32,501.67
2021-08-16,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,8,Aug,3,33,370.0
2021-08-16,Cheese Slice 100gm,26.0,2.6,49.0,1274.0,Cheese,2021,8,Aug,3,33,490.0
2021-08-17,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,8,Aug,3,33,345.0
2021-08-17,Cheese Spread Chilly Garlic 200gm,1.0,0.2,69.01,69.01,Cheese,2021,8,Aug,3,33,345.05
2021-08-17,Cheese Spread Pepper 200gm,1.0,0.2,69.01,69.01,Cheese,2021,8,Aug,3,33,345.05
2021-08-17,Cheese Slice 100gm,78.0,7.8,50.8,3962.02,Cheese,2021,8,Aug,3,33,507.9512820512821
2021-08-18,Cheese Spread Plain 200gm,3.0,0.6,74.0,221.99,Cheese,2021,8,Aug,3,33,369.98333333333335
2021-08-18,Cheese Slice 100gm,13.0,1.3,50.62,658.0,Cheese,2021,8,Aug,3,33,506.15384615384613
2021-08-19,Cheese Slice 100gm,104.0,10.4,49.0,5096.02,Cheese,2021,8,Aug,3,33,490.0019230769231
2021-08-20,Cheese Slice 100gm,16.0,1.6,51.63,826.0,Cheese,2021,8,Aug,3,33,516.25
2021-08-22,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,8,Aug,3,33,370.0
2021-08-22,Cheese Spread Chilly Garlic 200gm,2.0,0.4,74.0,148.0,Cheese,2021,8,Aug,3,33,370.0
2021-08-22,Cheese Spread Pepper 200gm,2.0,0.4,74.0,148.0,Cheese,2021,8,Aug,3,33,370.0
2021-08-23,Cheese Spread Plain 200gm,10.0,2.0,69.0,690.0,Cheese,2021,8,Aug,3,34,345.0
2021-08-23,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,8,Aug,3,34,345.0
2021-08-23,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,8,Aug,3,34,345.0
2021-08-23,Cheese Slice 100gm,45.0,4.5,50.56,2275.01,Cheese,2021,8,Aug,3,34,505.5577777777778
2021-08-24,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,8,Aug,3,34,345.0
2021-08-24,Cheese Slice 100gm,24.0,2.4,49.0,1176.02,Cheese,2021,8,Aug,3,34,490.0083333333333
2021-08-25,Cheese Spread Plain 200gm,1.0,0.2,69.01,69.01,Cheese,2021,8,Aug,3,34,345.05
2021-08-25,Cheese Spread Chilly Garlic 200gm,1.0,0.2,69.01,69.01,Cheese,2021,8,Aug,3,34,345.05
2021-08-25,Cheese Spread Pepper 200gm,1.0,0.2,69.01,69.01,Cheese,2021,8,Aug,3,34,345.05
2021-08-25,Cheese Slice 100gm,40.0,4.0,49.88,1995.01,Cheese,2021,8,Aug,3,34,498.7525
2021-08-26,Cheese Spread Plain 200gm,4.0,0.8,69.0,276.01,Cheese,2021,8,Aug,3,34,345.0125
2021-08-26,Cheese Slice 100gm,6.0,0.6,49.0,294.0,Cheese,2021,8,Aug,3,34,490.0
2021-08-27,Cheese Spread Plain 200gm,3.0,0.6,74.0,221.99,Cheese,2021,8,Aug,3,34,369.98333333333335
2021-08-28,Cheese Slice 100gm,3.0,0.3,49.0,147.01,Cheese,2021,8,Aug,3,34,490.0333333333333
2021-09-01,Cheese Spread Plain 200gm,5.0,1.0,74.0,370.0,Cheese,2021,9,Sep,3,35,370.0
2021-09-04,Cheese Spread Plain 200gm,8.0,1.6,70.25,562.0,Cheese,2021,9,Sep,3,35,351.25
2021-09-04,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,9,Sep,3,35,345.0
2021-09-04,Cheese Spread Pepper 200gm,9.0,1.8,69.0,621.0,Cheese,2021,9,Sep,3,35,345.0
2021-09-05,Cheese Spread Plain 200gm,7.0,1.4,69.0,482.99,Cheese,2021,9,Sep,3,35,344.9928571428572
2021-09-05,Cheese Slice 100gm,16.0,1.6,49.0,784.0,Cheese,2021,9,Sep,3,35,490.0
2021-09-06,Cheese Spread Plain 200gm,11.0,2.2,71.73,789.01,Cheese,2021,9,Sep,3,36,358.6409090909091
2021-09-06,Cheese Spread Chilly Garlic 200gm,3.0,0.6,74.0,221.99,Cheese,2021,9,Sep,3,36,369.98333333333335
2021-09-06,Cheese Spread Pepper 200gm,3.0,0.6,74.0,221.99,Cheese,2021,9,Sep,3,36,369.98333333333335
2021-09-06,Cheese Slice 100gm,82.0,8.2,50.28,4123.03,Cheese,2021,9,Sep,3,36,502.80853658536586
2021-09-07,Cheese Spread Plain 200gm,21.0,4.2,71.38,1499.01,Cheese,2021,9,Sep,3,36,356.90714285714284
2021-09-07,Cheese Slice 100gm,109.0,10.9,49.96,5446.02,Cheese,2021,9,Sep,3,36,499.6348623853211
2021-09-08,Cheese Spread Plain 200gm,1.0,0.2,69.01,69.01,Cheese,2021,9,Sep,3,36,345.05
2021-09-08,Cheese Spread Chilly Garlic 200gm,1.0,0.2,69.01,69.01,Cheese,2021,9,Sep,3,36,345.05
2021-09-08,Cheese Spread Pepper 200gm,1.0,0.2,69.01,69.01,Cheese,2021,9,Sep,3,36,345.05
2021-09-08,Cheese Slice 100gm,32.0,3.2,50.31,1610.02,Cheese,2021,9,Sep,3,36,503.13124999999997
2021-09-10,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,9,Sep,3,36,370.0
2021-09-10,Cheese Spread Chilly Garlic 200gm,1.0,0.2,73.99,73.99,Cheese,2021,9,Sep,3,36,369.94999999999993
2021-09-10,Cheese Spread Pepper 200gm,1.0,0.2,73.99,73.99,Cheese,2021,9,Sep,3,36,369.94999999999993
2021-09-10,Cheese Slice 100gm,20.0,2.0,50.75,1015.01,Cheese,2021,9,Sep,3,36,507.505
2021-09-11,Cheese Spread Plain 200gm,5.0,1.0,71.0,355.0,Cheese,2021,9,Sep,3,36,355.0
2021-09-11,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,9,Sep,3,36,345.0
2021-09-11,Cheese Slice 100gm,41.0,4.1,49.0,2009.01,Cheese,2021,9,Sep,3,36,490.0024390243903
2021-09-12,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,9,Sep,3,36,345.0
2021-09-12,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,9,Sep,3,36,345.0
2021-09-12,Cheese Slice 100gm,23.0,2.3,49.0,1127.01,Cheese,2021,9,Sep,3,36,490.004347826087
2021-09-13,Cheese Slice 100gm,15.0,1.5,49.0,735.01,Cheese,2021,9,Sep,3,37,490.00666666666666
2021-09-14,Cheese Spread Plain 200gm,13.0,2.6,69.0,896.99,Cheese,2021,9,Sep,3,37,344.99615384615385
2021-09-14,Cheese Slice 100gm,71.0,7.1,49.59,3521.03,Cheese,2021,9,Sep,3,37,495.9197183098592
2021-09-15,Cheese Spread Plain 200gm,16.0,3.2,69.94,1119.0,Cheese,2021,9,Sep,3,37,349.6875
2021-09-15,Cheese Spread Pepper 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,37,344.975
2021-09-15,Cheese Slice 100gm,57.0,5.7,50.6,2884.0,Cheese,2021,9,Sep,3,37,505.96491228070175
2021-09-16,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,37,344.975
2021-09-16,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,9,Sep,3,37,345.0
2021-09-16,Cheese Slice 100gm,50.0,5.0,49.0,2450.04,Cheese,2021,9,Sep,3,37,490.008
2021-09-17,Cheese Spread Plain 200gm,8.0,1.6,70.25,562.01,Cheese,2021,9,Sep,3,37,351.25624999999997
2021-09-17,Cheese Slice 100gm,28.0,2.8,50.5,1414.0,Cheese,2021,9,Sep,3,37,505.00000000000006
2021-09-18,Cheese Slice 100gm,10.0,1.0,49.0,490.0,Cheese,2021,9,Sep,3,37,490.0
2021-09-19,Cheese Spread Chilly Garlic 200gm,4.0,0.8,69.0,276.01,Cheese,2021,9,Sep,3,37,345.0125
2021-09-20,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,9,Sep,3,38,345.0
2021-09-20,Cheese Slice 100gm,28.0,2.8,49.0,1372.04,Cheese,2021,9,Sep,3,38,490.01428571428573
2021-09-21,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,38,344.975
2021-09-21,Cheese Slice 100gm,39.0,3.9,49.18,1918.02,Cheese,2021,9,Sep,3,38,491.8
2021-09-22,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.0,Cheese,2021,9,Sep,3,38,345.0
2021-09-22,Cheese Slice 100gm,36.0,3.6,52.11,1876.0,Cheese,2021,9,Sep,3,38,521.1111111111111
2021-09-23,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,9,Sep,3,38,345.0
2021-09-23,Cheese Slice 100gm,34.0,3.4,49.0,1666.02,Cheese,2021,9,Sep,3,38,490.00588235294117
2021-09-24,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,9,Sep,3,38,345.0
2021-09-24,Cheese Slice 100gm,3.0,0.3,49.0,147.01,Cheese,2021,9,Sep,3,38,490.0333333333333
2021-09-25,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,9,Sep,3,38,345.0
2021-09-25,Cheese Slice 100gm,10.0,1.0,49.0,490.0,Cheese,2021,9,Sep,3,38,490.0
2021-09-26,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,38,344.975
2021-09-26,Cheese Slice 100gm,6.0,0.6,49.0,294.0,Cheese,2021,9,Sep,3,38,490.0
2021-09-28,Cheese Spread Chilly Garlic 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,39,344.975
2021-09-28,Cheese Slice 100gm,16.0,1.6,49.0,784.02,Cheese,2021,9,Sep,3,39,490.0125
2021-09-29,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,9,Sep,3,39,344.975
2021-09-29,Cheese Slice 100gm,23.0,2.3,49.0,1127.01,Cheese,2021,9,Sep,3,39,490.004347826087
2021-09-30,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.0,Cheese,2021,9,Sep,3,39,345.0
2021-09-30,Cheese Slice 100gm,36.0,3.6,49.0,1764.0,Cheese,2021,9,Sep,3,39,490.0
2021-10-01,Cheese Slice 100gm,40.0,4.0,49.0,1960.0,Cheese,2021,10,Oct,4,39,490.0
2021-10-02,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.0,Cheese,2021,10,Oct,4,39,345.0
2021-10-02,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,39,345.0
2021-10-02,Cheese Slice 100gm,86.0,8.6,49.49,4256.0,Cheese,2021,10,Oct,4,39,494.8837209302326
2021-10-03,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,39,345.0
2021-10-03,Cheese Spread Chilly Garlic 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,39,345.0
2021-10-03,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,39,345.0
2021-10-03,Cheese Slice 100gm,12.0,1.2,49.0,588.0,Cheese,2021,10,Oct,4,39,490.0
2021-10-04,Cheese Slice 100gm,40.0,4.0,49.0,1960.0,Cheese,2021,10,Oct,4,40,490.0
2021-10-05,Cheese Spread Plain 200gm,4.0,0.8,69.0,276.01,Cheese,2021,10,Oct,4,40,345.0125
2021-10-05,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,40,345.0
2021-10-05,Cheese Spread Pepper 200gm,2.0,0.4,69.0,137.99,Cheese,2021,10,Oct,4,40,344.975
2021-10-05,Cheese Slice 100gm,38.0,3.8,49.0,1862.02,Cheese,2021,10,Oct,4,40,490.0052631578948
2021-10-06,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,40,345.0
2021-10-06,Cheese Slice 100gm,23.0,2.3,49.91,1148.0,Cheese,2021,10,Oct,4,40,499.13043478260875
2021-10-07,Cheese Slice 100gm,38.0,3.8,49.0,1862.0,Cheese,2021,10,Oct,4,40,490.0
2021-10-08,Cheese Spread Plain 200gm,9.0,1.8,71.78,646.01,Cheese,2021,10,Oct,4,40,358.89444444444445
2021-10-08,Cheese Slice 100gm,46.0,4.6,51.28,2359.01,Cheese,2021,10,Oct,4,40,512.8282608695653
2021-10-09,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,10,Oct,4,40,344.975
2021-10-09,Cheese Slice 100gm,28.0,2.8,49.0,1372.02,Cheese,2021,10,Oct,4,40,490.00714285714287
2021-10-11,Cheese Slice 100gm,18.0,1.8,49.0,882.0,Cheese,2021,10,Oct,4,41,490.0
2021-10-12,Cheese Slice 100gm,3.0,0.3,49.0,147.01,Cheese,2021,10,Oct,4,41,490.0333333333333
2021-10-13,Cheese Spread Plain 200gm,5.0,1.0,74.0,370.0,Cheese,2021,10,Oct,4,41,370.0
2021-10-13,Cheese Slice 100gm,26.0,2.6,49.0,1274.02,Cheese,2021,10,Oct,4,41,490.0076923076923
2021-10-14,Cheese Spread Plain 200gm,8.0,1.6,69.0,552.0,Cheese,2021,10,Oct,4,41,345.0
2021-10-14,Cheese Spread Chilly Garlic 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,41,345.0
2021-10-14,Cheese Slice 100gm,21.0,2.1,49.0,1029.01,Cheese,2021,10,Oct,4,41,490.0047619047619
2021-10-15,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.01,Cheese,2021,10,Oct,4,41,345.0083333333333
2021-10-15,Cheese Slice 100gm,28.0,2.8,49.0,1372.02,Cheese,2021,10,Oct,4,41,490.00714285714287
2021-10-16,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,41,345.0
2021-10-16,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,41,345.0
2021-10-16,Cheese Spread Pepper 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,41,345.0
2021-10-16,Cheese Slice 100gm,18.0,1.8,49.0,882.0,Cheese,2021,10,Oct,4,41,490.0
2021-10-17,Cheese Spread Chilly Garlic 200gm,4.0,0.8,69.0,276.01,Cheese,2021,10,Oct,4,41,345.0125
2021-10-18,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,10,Oct,4,42,345.0
2021-10-18,Cheese Slice 100gm,14.0,1.4,49.0,686.0,Cheese,2021,10,Oct,4,42,490.00000000000006
2021-10-19,Cheese Spread Plain 200gm,10.0,2.0,69.0,690.01,Cheese,2021,10,Oct,4,42,345.005
2021-10-19,Cheese Slice 100gm,36.0,3.6,49.0,1764.02,Cheese,2021,10,Oct,4,42,490.00555555555553
2021-10-20,Cheese Slice 100gm,5.0,0.5,56.0,280.0,Cheese,2021,10,Oct,4,42,560.0
2021-10-21,Cheese Slice 100gm,21.0,2.1,49.0,1029.01,Cheese,2021,10,Oct,4,42,490.0047619047619
2021-10-22,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,10,Oct,4,42,370.0
2021-10-22,Cheese Slice 100gm,29.0,2.9,50.21,1456.0,Cheese,2021,10,Oct,4,42,502.0689655172414
2021-10-23,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.0,Cheese,2021,10,Oct,4,42,345.0
2021-10-23,Cheese Slice 100gm,9.0,0.9,49.0,441.01,Cheese,2021,10,Oct,4,42,490.01111111111106
2021-10-25,Cheese Spread Plain 200gm,10.0,2.0,69.0,689.99,Cheese,2021,10,Oct,4,43,344.995
2021-10-25,Cheese Slice 100gm,76.0,7.6,49.74,3780.0,Cheese,2021,10,Oct,4,43,497.3684210526316
2021-10-26,Cheese Slice 100gm,42.0,4.2,49.0,2058.02,Cheese,2021,10,Oct,4,43,490.0047619047619
2021-10-27,Cheese Slice 100gm,18.0,1.8,49.0,882.0,Cheese,2021,10,Oct,4,43,490.0
2021-10-28,Cheese Spread Plain 200gm,4.0,0.8,69.0,276.01,Cheese,2021,10,Oct,4,43,345.0125
2021-10-28,Cheese Slice 100gm,25.0,2.5,49.0,1225.01,Cheese,2021,10,Oct,4,43,490.004
2021-10-29,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,43,345.0
2021-10-29,Cheese Spread Chilly Garlic 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,43,345.0
2021-10-29,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,10,Oct,4,43,345.0
2021-10-29,Cheese Slice 100gm,35.0,3.5,49.0,1715.01,Cheese,2021,10,Oct,4,43,490.0028571428571
2021-10-30,Cheese Slice 100gm,17.0,1.7,49.0,833.01,Cheese,2021,10,Oct,4,43,490.00588235294117
2021-10-31,Cheese Slice 100gm,15.0,1.5,49.0,735.01,Cheese,2021,10,Oct,4,43,490.00666666666666
2021-11-01,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,44,345.0
2021-11-01,Cheese Slice 100gm,40.0,4.0,49.0,1960.0,Cheese,2021,11,Nov,4,44,490.0
2021-11-02,Cheese Slice 100gm,23.0,2.3,52.04,1197.01,Cheese,2021,11,Nov,4,44,520.4391304347827
2021-11-03,Cheese Spread Plain 200gm,5.0,1.0,72.0,359.98,Cheese,2021,11,Nov,4,44,359.98
2021-11-03,Cheese Slice 100gm,3.0,0.3,56.0,168.0,Cheese,2021,11,Nov,4,44,560.0
2021-11-04,Cheese Slice 100gm,65.0,6.5,49.0,3185.01,Cheese,2021,11,Nov,4,44,490.0015384615385
2021-11-05,Cheese Slice 100gm,8.0,0.8,51.63,413.01,Cheese,2021,11,Nov,4,44,516.2624999999999
2021-11-06,Cheese Spread Plain 200gm,1.0,0.2,69.01,69.01,Cheese,2021,11,Nov,4,44,345.05
2021-11-06,Cheese Slice 100gm,22.0,2.2,49.0,1078.02,Cheese,2021,11,Nov,4,44,490.00909090909084
2021-11-07,Cheese Spread Plain 200gm,7.0,1.4,69.0,483.01,Cheese,2021,11,Nov,4,44,345.00714285714287
2021-11-07,Cheese Spread Chilly Garlic 200gm,4.0,0.8,69.0,276.01,Cheese,2021,11,Nov,4,44,345.0125
2021-11-07,Cheese Spread Pepper 200gm,4.0,0.8,69.0,276.01,Cheese,2021,11,Nov,4,44,345.0125
2021-11-07,Cheese Slice 100gm,3.0,0.3,49.0,147.01,Cheese,2021,11,Nov,4,44,490.0333333333333
2021-11-08,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,45,345.0
2021-11-08,Cheese Slice 100gm,33.0,3.3,49.0,1617.01,Cheese,2021,11,Nov,4,45,490.0030303030303
2021-11-09,Cheese Slice 100gm,25.0,2.5,49.0,1225.01,Cheese,2021,11,Nov,4,45,490.004
2021-11-10,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,11,Nov,4,45,370.0
2021-11-10,Cheese Slice 100gm,34.0,3.4,49.62,1687.01,Cheese,2021,11,Nov,4,45,496.1794117647059
2021-11-11,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,11,Nov,4,45,345.0
2021-11-11,Cheese Slice 100gm,13.0,1.3,49.0,637.01,Cheese,2021,11,Nov,4,45,490.0076923076923
2021-11-12,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,45,345.0
2021-11-12,Cheese Spread Pepper 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,45,345.0
2021-11-12,Cheese Slice 100gm,20.0,2.0,50.75,1015.01,Cheese,2021,11,Nov,4,45,507.505
2021-11-13,Cheese Slice 100gm,6.0,0.6,49.0,294.0,Cheese,2021,11,Nov,4,45,490.0
2021-11-14,Cheese Spread Chilly Garlic 200gm,2.0,0.4,69.0,137.99,Cheese,2021,11,Nov,4,45,344.975
2021-11-14,Cheese Slice 100gm,10.0,1.0,49.0,490.0,Cheese,2021,11,Nov,4,45,490.0
2021-11-15,Cheese Slice 100gm,33.0,3.3,49.0,1617.01,Cheese,2021,11,Nov,4,46,490.0030303030303
2021-11-17,Cheese Slice 100gm,8.0,0.8,49.0,392.0,Cheese,2021,11,Nov,4,46,490.0
2021-11-18,Cheese Slice 100gm,16.0,1.6,49.0,784.0,Cheese,2021,11,Nov,4,46,490.0
2021-11-19,Cheese Slice 100gm,36.0,3.6,49.78,1792.02,Cheese,2021,11,Nov,4,46,497.7833333333333
2021-11-20,Cheese Spread Plain 200gm,5.0,1.0,69.0,344.99,Cheese,2021,11,Nov,4,46,344.99
2021-11-20,Cheese Spread Chilly Garlic 200gm,2.0,0.4,69.0,137.99,Cheese,2021,11,Nov,4,46,344.975
2021-11-20,Cheese Slice 100gm,30.0,3.0,49.0,1470.02,Cheese,2021,11,Nov,4,46,490.00666666666666
2021-11-21,Cheese Slice 100gm,3.0,0.3,56.0,168.0,Cheese,2021,11,Nov,4,46,560.0
2021-11-22,Cheese Spread Plain 200gm,11.0,2.2,69.0,759.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-22,Cheese Spread Chilly Garlic 200gm,6.0,1.2,69.0,414.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-22,Cheese Spread Pepper 200gm,9.0,1.8,69.0,621.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-22,Cheese Slice 100gm,32.0,3.2,49.0,1568.02,Cheese,2021,11,Nov,4,47,490.00624999999997
2021-11-23,Cheese Spread Plain 200gm,9.0,1.8,69.0,621.01,Cheese,2021,11,Nov,4,47,345.00555555555553
2021-11-23,Cheese Spread Chilly Garlic 200gm,5.0,1.0,69.0,345.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-23,Cheese Spread Pepper 200gm,5.0,1.0,69.0,345.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-23,Cheese Slice 100gm,47.0,4.7,49.0,2303.01,Cheese,2021,11,Nov,4,47,490.0021276595745
2021-11-24,Cheese Spread Plain 200gm,5.0,1.0,69.0,344.99,Cheese,2021,11,Nov,4,47,344.99
2021-11-24,Cheese Spread Chilly Garlic 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-24,Cheese Slice 100gm,43.0,4.3,50.3,2163.01,Cheese,2021,11,Nov,4,47,503.0255813953489
2021-11-25,Cheese Slice 100gm,10.0,1.0,49.0,490.0,Cheese,2021,11,Nov,4,47,490.0
2021-11-26,Cheese Spread Plain 200gm,5.0,1.0,69.0,345.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-26,Cheese Slice 100gm,15.0,1.5,51.33,770.0,Cheese,2021,11,Nov,4,47,513.3333333333334
2021-11-27,Cheese Spread Plain 200gm,2.0,0.4,74.0,148.0,Cheese,2021,11,Nov,4,47,370.0
2021-11-27,Cheese Spread Chilly Garlic 200gm,2.0,0.4,74.0,148.0,Cheese,2021,11,Nov,4,47,370.0
2021-11-27,Cheese Spread Pepper 200gm,3.0,0.6,74.0,221.99,Cheese,2021,11,Nov,4,47,369.98333333333335
2021-11-27,Cheese Slice 100gm,51.0,5.1,49.0,2499.01,Cheese,2021,11,Nov,4,47,490.0019607843138
2021-11-28,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,11,Nov,4,47,345.0
2021-11-28,Cheese Slice 100gm,20.0,2.0,49.0,980.02,Cheese,2021,11,Nov,4,47,490.01
2021-11-29,Cheese Slice 100gm,19.0,1.9,50.11,952.0,Cheese,2021,11,Nov,4,48,501.0526315789474
2021-11-30,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,11,Nov,4,48,344.975
2021-11-30,Cheese Slice 100gm,43.0,4.3,49.0,2107.03,Cheese,2021,11,Nov,4,48,490.0069767441861
2021-12-01,Cheese Spread Plain 200gm,6.0,1.2,69.0,414.0,Cheese,2021,12,Dec,4,48,345.0
2021-12-01,Cheese Slice 100gm,35.0,3.5,49.0,1715.01,Cheese,2021,12,Dec,4,48,490.0028571428571
2021-12-02,Cheese Spread Plain 200gm,2.0,0.4,69.0,137.99,Cheese,2021,12,Dec,4,48,344.975
2021-12-02,Cheese Slice 100gm,39.0,3.9,49.0,1911.03,Cheese,2021,12,Dec,4,48,490.0076923076923
2021-12-03,Cheese Spread Plain 200gm,3.0,0.6,69.0,207.0,Cheese,2021,12,Dec,4,48,345.0
